Waktu,Temp1,Temp2,Humid 1,Humid 2,Baterai,Temp outdoor,Humidity outdoor
2025-12-04 04:00:00+07:00,23.724999999999998,23.875,66.18333333333334,68.2,41.0,22.907758620689652,81.4853448275862
2025-12-04 05:00:00+07:00,23.608333333333334,23.733333333333334,66.1,68.1083425,41.0,22.77079646017699,81.73539823008849
2025-12-04 06:00:00+07:00,23.55,23.608333333333334,66.06666666666666,68.1250075,41.0,22.979999999999997,82.25304347826088
2025-12-04 07:00:00+07:00,23.691666666666666,23.8,66.14999999999999,68.23333333333333,41.0,23.45130434782609,83.33478260869565
2025-12-04 08:00:00+07:00,24.025000000000002,24.233333333333334,66.59166666666667,68.40833333333335,41.0,23.856880733944955,83.75412844036698
2025-12-04 09:00:00+07:00,24.644444444444442,24.866666666666667,68.71111111111111,69.8666711111111,40.22222222222222,24.162666666666667,84.616
2025-12-04 10:00:00+07:00,25.833333333333332,25.733333333333334,70.14999999999999,72.46666833333333,40.0,24.423148148148147,84.24351851851851
2025-12-04 11:00:00+07:00,25.119999999999997,25.36,67.77000000000001,69.66000199999999,40.0,23.954651162790697,80.54767441860466
2025-12-04 12:00:00+07:00,24.718181818181815,24.981818181818184,69.05454545454546,70.49091,40.0,23.73425925925926,81.19259259259259
2025-12-04 13:00:00+07:00,24.536363636363635,24.663636363636364,69.68181818181819,71.90000090909092,40.0,23.475949367088607,82.52278481012658
2025-12-04 14:00:00+07:00,24.600000000000005,24.633333333333336,70.1,72.83333666666667,40.0,23.53846153846154,82.95576923076922
2025-12-04 15:00:00+07:00,24.508333333333336,24.65833333333333,69.95,72.70000166666667,39.916666666666664,23.457303370786516,82.15505617977529
2025-12-04 16:00:00+07:00,24.145454545454548,24.40909090909091,69.5,72.44545727272727,40.09090909090909,23.16190476190476,82.54285714285714
2025-12-04 17:00:00+07:00,23.90833333333333,24.141666666666666,69.11666666666666,72.09166916666668,40.666666666666664,23.027710843373494,81.92168674698796
2025-12-04 18:00:00+07:00,23.666666666666668,23.816666666666666,68.84166666666667,71.75,40.583333333333336,22.81315789473684,81.40350877192982
2025-12-04 19:00:00+07:00,23.485714285714288,23.571428571428573,68.61428571428571,71.67143142857142,40.142857142857146,22.70857142857143,80.23
2025-12-04 20:00:00+07:00,23.3,23.34166666666667,68.46666666666667,72.23333666666666,40.0,22.575892857142858,80.45535714285714
2025-12-04 21:00:00+07:00,23.25,23.291666666666668,68.30833333333334,71.87500333333334,40.0,22.203921568627454,80.04607843137255
2025-12-04 22:00:00+07:00,23.045454545454547,23.054545454545455,68.04545454545455,71.43636363636364,40.0,22.00183486238532,79.8211009174312
2025-12-04 23:00:00+07:00,22.858333333333334,22.84166666666667,67.9,71.18333750000001,40.0,21.975675675675678,80.25135135135135
2025-12-05 00:00:00+07:00,22.758333333333336,22.683333333333334,67.78333333333333,71.04167083333333,40.0,21.900000000000002,80.97387387387387
2025-12-05 01:00:00+07:00,22.641666666666666,22.558333333333334,67.64999999999999,70.93333333333334,40.0,21.740000000000002,80.54818181818182
2025-12-05 02:00:00+07:00,22.491666666666664,22.375,67.51666666666667,70.825,40.0,21.494642857142857,80.06160714285714
2025-12-05 03:00:00+07:00,22.34166666666667,22.183333333333334,67.35833333333333,70.72500000000001,39.916666666666664,21.349107142857143,79.73392857142858
2025-12-05 04:00:00+07:00,22.172727272727272,22.027272727272727,67.23636363636363,70.63637,39.54545454545455,21.243859649122808,79.21578947368421
2025-12-05 05:00:00+07:00,22.03333333333333,21.833333333333332,67.14166666666667,70.54167083333333,39.25,21.186725663716814,79.45221238938053
2025-12-05 06:00:00+07:00,22.025000000000002,21.833333333333332,67.11666666666666,70.62500166666666,39.083333333333336,21.648695652173913,80.48695652173913
2025-12-05 07:00:00+07:00,22.325,22.208333333333332,67.29166666666667,70.79166666666667,39.0,22.294871794871796,82.9136752136752
2025-12-05 08:00:00+07:00,22.766666666666666,22.8,67.65833333333333,70.9,39.0,22.735454545454548,84.50909090909092
2025-12-05 09:00:00+07:00,23.224999999999998,23.400000000000002,68.20833333333333,70.90833333333335,39.0,23.12,84.53263157894737
2025-12-05 10:00:00+07:00,23.663636363636364,23.954545454545453,68.98181818181818,70.89090909090909,38.90909090909091,23.41261261261261,83.17117117117117
2025-12-05 11:00:00+07:00,23.941666666666666,24.34166666666667,69.60000000000001,70.79166666666667,38.916666666666664,23.569026548672568,82.97787610619469
2025-12-05 12:00:00+07:00,24.04,24.45,69.6,70.72,38.3,23.37247706422018,83.46697247706422
2025-12-05 13:00:00+07:00,23.854545454545452,24.263636363636362,69.17272727272727,70.77272727272727,38.0,23.20353982300885,84.88761061946902
2025-12-05 14:00:00+07:00,23.833333333333332,24.2,69.0,70.8,38.166666666666664,23.319827586206895,86.6396551724138
2025-12-05 15:00:00+07:00,23.9,24.25,68.99,70.8,38.0,23.395412844036695,87.92018348623853
2025-12-05 16:00:00+07:00,23.933333333333334,24.3,69.0,70.8,38.0,23.35625,87.82232142857143
2025-12-05 17:00:00+07:00,23.90833333333333,24.258333333333336,68.825,70.8,38.0,23.125,85.5146551724138
2025-12-05 18:00:00+07:00,23.7,24.05,68.60833333333333,70.8,38.0,22.82222222222222,84.4025641025641
2025-12-05 19:00:00+07:00,23.508333333333336,23.8,68.36666666666666,70.74166666666666,38.0,22.65603448275862,83.58275862068966
2025-12-05 20:00:00+07:00,23.354545454545452,23.6,68.16363636363636,70.7,38.0,22.510434782608694,83.1008695652174
2025-12-05 21:00:00+07:00,23.224999999999998,23.40833333333333,68.03333333333333,70.7,38.0,22.425641025641024,82.38034188034187
2025-12-05 22:00:00+07:00,23.108333333333334,23.25,67.95,70.69166750000001,38.0,22.345689655172414,82.20862068965518
2025-12-05 23:00:00+07:00,23.0,23.125,67.85833333333333,70.6250075,38.0,22.290517241379312,81.53793103448275
2025-12-06 00:00:00+07:00,22.916666666666668,23.0,67.76666666666667,70.6083425,38.0,22.28803418803419,79.43760683760685
2025-12-06 01:00:00+07:00,22.818181818181817,22.9,67.7,70.54545909090909,38.0,22.182758620689654,79.6801724137931
2025-12-06 02:00:00+07:00,22.75,22.775000000000002,67.60833333333333,70.49166666666666,37.75,22.03965517241379,78.96293103448276
2025-12-06 03:00:00+07:00,22.575000000000003,22.633333333333336,67.55833333333332,70.4,37.5,21.875862068965517,78.42068965517241
2025-12-06 04:00:00+07:00,22.40833333333333,22.40833333333333,67.45,70.30833333333334,37.333333333333336,21.568376068376068,78.54700854700855
